province,regency_city,province_aliases,regency_city_aliases,lat,long
Maluku Utara,Kabupaten Halmahera Tengah,"North Maluku, North Maluku, North Maluku, North Maluku, North Maluku","Central Halmahera Regency, Central Halmahera Regency, Central Halmahera Regency, Central Halmahera Regency",0.442,128.3587
Maluku Utara,Kabupaten Halmahera Utara,"North Maluku, North Maluku, North Maluku, North Maluku, North Maluku","North Halmahera Regency, North Halmahera Regency, North Halmahera Regency, North Halmahera Regency",1.5074,127.8937
Maluku Utara,Kabupaten Halmahera Selatan,"North Maluku, North Maluku, North Maluku, North Maluku, North Maluku","South Halmahera Regency, South Halmahera Regency, South Halmahera Regency, South Halmahera Regency",-1.5109,127.7238
Maluku Utara,Kabupaten Kepulauan Sula,"North Maluku, North Maluku, North Maluku, North Maluku","Kepulauan Sula Regency, Kepulauan Sula Regency, Kepulauan Sula Regency, Kabupaten Kepulauan Sula, Sula Islands Regency",-1.8456,125.3431
Maluku Utara,Kabupaten Halmahera Timur,"North Maluku, North Maluku, North Maluku, North Maluku, North Maluku","East Halmahera Regency, East Halmahera Regency, East Halmahera Regency, East Halmahera Regency",1.3121,128.485
Maluku Utara,Kabupaten Pulau Morotai,"North Maluku, North Maluku, North Maluku, North Maluku, North Maluku","Morotai Island Regency, Morotai Island Regency, Morotai Island Regency, Morotai Island Regency",2.3657,128.4008
Maluku Utara,Kabupaten Pulau Taliabu,"North Maluku, North Maluku, North Maluku, North Maluku, North Maluku","Taliabu Island Regency, Kepulauan Sula Regency, Taliabu Island Regency, Taliabu Island Regency",-1.8268,124.7741
Maluku Utara,Kota Ternate,"North Maluku, North Maluku, North Maluku, North Maluku, North Maluku","Ternate City, Ternate City, Ternate City, Ternate City, Ternate City",0.771,127.3695
Maluku Utara,Kota Tidore Kepulauan,"North Maluku, North Maluku, North Maluku, North Maluku","Tidore Kepulauan City, Tidore Kepulauan City, Tidore Kepulauan City, Tidore Islands City, Kota Tidore Kepulauan",0.674,127.4041
Papua,Kabupaten Biak Numfor,"Papua, Papua, Papua, Papua, Papua","Biak Numfor Regency, Biak Numfor Regency, Biak Numfor Regency, Biak Numfor Regency",-1.0381,135.9801
Papua,Kabupaten Jayapura,"Papua, Papua, Papua, Papua, Papua","Jayapura Regency, Jayapura Regency, Jayapura Regency, Jayapura Regency, Jayapura Regency",-2.9879,139.8547
Papua,Kabupaten Keerom,"Papua, Papua, Papua, Papua, Papua","Kabupaten Keerom, Keerom Regency, Keerom Regency, Keerom Regency, Keerom Regency",-3.345,140.7624
Papua,Kabupaten Kepulauan Yapen,"Papua, Papua, Papua, Papua, Papua","Yapen Islands Regency, Yapen Islands Regency, Yapen Islands Regency, Yapen Islands Regency, Yapen Islands Regency",-1.7469,136.1709
Papua,Kabupaten Mamberamo Raya,"Papua, Papua, Papua, Papua, Papua","Mamberamo Raya Regency, Mamberamo Raya Regency, Mamberamo Raya Regency, Mamberamo Raya Regency, Mamberamo Raya Regency",-2.5331,137.7638
Papua,Kabupaten Sarmi,"Papua, Papua, Papua, Papua, Papua","Sarmi Regency, Sarmi Regency, Sarmi Regency, Sarmi Regency, Sarmi Regency",-2.4678,139.2031
Papua,Kabupaten Supiori,"Papua, Papua, Papua, Papua, Papua","Supiori Regency, Supiori Regency, Supiori Regency, Supiori Regency, Supiori Regency",-0.7295,135.6385
Papua,Kabupaten Waropen,"Papua, Papua, Papua, Papua, Papua","Yapen Islands Regency, Yapen Islands Regency, Yapen Islands Regency, Yapen Islands Regency, Yapen Islands Regency, Waropen Regency, Waropen Regency, Waropen Regency, Waropen Regency",-1.7469,136.1709
Papua,Kota Jayapura,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Jayapura City, Kota Jayapura, Jayapura City, Jayapura City, Jayapura City",-2.5916,140.669
Papua Barat,Kabupaten Fakfak,"West Papua, West Papua, West Papua, West Papua, West Papua, Papua","Fakfak Regency, Fakfak Regency, Fakfak Regency, Fakfak Regency, Fakfak Regency",-3.0977,133.0195
Papua Barat,Kabupaten Kaimana,"West Papua, West Papua, West Papua, West Papua, West Papua, Papua","Kaimana Regency, Kaimana Regency, Kaimana Regency, Kaimana Regency, Kaimana Regency",-3.2884,133.9437
Papua Barat,Kabupaten Manokwari,"West Papua, West Papua, West Papua, West Papua, West Papua, Papua","Manokwari Regency, Manokwari Regency, Manokwari Regency, Manokwari Regency",-0.999,133.0195
Papua Barat,Kabupaten Manokwari Selatan,"West Papua, West Papua, West Papua, West Papua, West Papua, Papua","Manokwari Regency, Manokwari Regency, Manokwari Regency, Manokwari Regency, South Manowari Regency",-0.999,133.0195
Papua Barat,Kabupaten Pegunungan Arfak,"Papua Barat, West Papua, West Papua, West Papua, West Papua, Papua","Kabupaten Pegunungan Arfak, Manokwari Regency, Arfak Mountains Regency, Manokwari Regency, Arfak Mountains Regency",-1.1555,133.7142
Papua Barat,Kabupaten Teluk Bintuni,"West Papua, West Papua, West Papua, West Papua, West Papua, Papua","Teluk Bintuni Regency, Teluk Bintuni Regency, Teluk Bintuni Regency, Teluk Bintuni Regency, Teluk Bintuni Regency",-1.9057,133.3295
Papua Barat,Kabupaten Teluk Wondama,"West Papua, West Papua, West Papua, West Papua, West Papua, Papua","Teluk Wondama Regency, Teluk Wondama Regency, Teluk Wondama Regency, Teluk Wondama Regency, Teluk Wondama Regency",-2.8552,134.3237
Papua Barat Daya,Kabupaten Maybrat,"West Papua, West Papua, West Papua, West Papua, West Papua, Papua, Southwest Papua","Maybrat Regency, Maybrat Regency, Maybrat Regency, Maybrat Regency",-1.2971,132.3151
Papua Barat Daya,Kabupaten Raja Ampat,"West Papua, West Papua, West Papua, West Papua, West Papua, Papua, Southwest Papua","Raja Ampat Regency, Raja Ampat Regency, Raja Ampat Regency, Raja Ampat Regency, Raja Ampat Regency",-1.0915,130.8779
Papua Barat Daya,Kabupaten Sorong,"West Papua, Papua Barat, Papua Barat, West Papua, West Papua, Papua, Southwest Papua","Sorong Regency, Kabupaten Sorong, Kabupaten Sorong, Sorong Regency, Sorong Regency",-1.1223,131.4883
Papua Barat Daya,Kabupaten Sorong Selatan,"West Papua, Papua Barat, West Papua, West Papua, West Papua, Papua, Southwest Papua","South Sorong Regency, Kabupaten Sorong Selatan, South Sorong Regency, South Sorong Regency, South Sorong Regency",-1.7658,132.1573
Papua Barat Daya,Kabupaten Tambrauw,"West Papua, Papua Barat, West Papua, West Papua, West Papua,  Papua, Southwest Papua","Tambrauw Regency, Kabupaten Tambrauw, Tambrauw Regency, Tambrauw Regency, Tambrauw Regency",-0.7819,132.3938
Papua Barat Daya,Kota Sorong,"West Papua, Papua Barat, West Papua, West Papua, West Papua,  Papua, Southwest Papua","Sorong City, Kota Sorong, Sorong City, Sorong City, Sorong City",-0.8762,131.2558
Papua Pegunungan,Kabupaten Jayawijaya,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Jayawijaya Regency, Jayawijaya Regency, Jayawijaya Regency, Jayawijaya Regency, Jayawijaya Regency",-4.0004,138.7995
Papua Pegunungan,Kabupaten Lanny Jaya,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Lanny Jaya Regency, Lanny Jaya Regency, Lanny Jaya Regency, Lanny Jaya Regency, Lanny Jaya Regency",-3.971,138.319
Papua Pegunungan,Kabupaten Mamberamo Tengah,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Mamberamo Raya Regency, Mamberamo Raya Regency, Mamberamo Raya Regency, Mamberamo Raya Regency, Central Mamberamo Regency",-2.3746,138.319
Papua Pegunungan,Kabupaten Nduga,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Nduga Regency, Nduga Regency, Nduga Regency, Nduga Regency",-4.4069,138.2394
Papua Pegunungan,Kabupaten Pegunungan Bintang,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Pegunungan Bintang Regency, Pegunungan Bintang Regency, Pegunungan Bintang Regency, Pegunungan Bintang Regency, Pegunungan Bintang Regency, Bintang Highland Regency",-4.559,140.5136
Papua Pegunungan,Kabupaten Tolikara,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Tolikara Regency, Tolikara Regency, Tolikara Regency, Tolikara Regency, Tolikara Regency",-3.4811,138.4787
Papua Pegunungan,Kabupaten Yahukimo,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Yahukimo regency, Yahukimo regency, Yahukimo regency, Yahukimo regency, Yahukimo regency",-4.494,139.528
Papua Pegunungan,Kabupaten Yalimo,"Papua, Papua, Papua, Papua, Papua, Highland Papua","Yalimo Regency, Yalimo Regency, Yalimo Regency, Yalimo Regency, Yalimo Regency",-3.7853,139.4466
Papua Selatan,Kabupaten Asmat,"Papua, Papua, Papua, Papua, Papua, South Papua","Asmat Regency, Asmat Regency, Asmat Regency, Asmat Regency, Asmat Regency",-5.0574,138.3988
Papua Selatan,Kabupaten Boven Digoel,"Papua, Papua, Papua, Papua, Papua, South Papua","Kabupaten Boven Digoel, Boven Digoel Regency, Boven Digoel Regency, Boven Digoel Regency, Boven Digoel Regency",-5.74,140.3482
Papua Selatan,Kabupaten Mappi,"Papua, Papua, Papua, Papua, Papua, South Papua","Mappi Regency, Mappi Regency, Mappi Regency, Mappi Regency, Mappi Regency",-6.7606,139.6911
Papua Selatan,Kabupaten Merauke,"Papua, Papua, Papua, Papua, Papua, South Papua","Merauke Regency, Merauke Regency, Merauke Regency, Merauke Regency, Merauke Regency",-7.7838,139.0413
Papua Tengah,Kabupaten Deiyai,"Papua, Papua, Papua, Papua, Papua, Central Papua","Deiyai Regency, Deiyai Regency, Deiyai Regency, Deiyai Regency",-4.0975,136.4393
Papua Tengah,Kabupaten Dogiyai,"Papua, Papua, Papua, Papua, Papua, Central Papua","Dogiyai Regency, Dogiyai Regency, Dogiyai Regency, Dogiyai Regency",-4.0454,135.6763
Papua Tengah,Kabupaten Intan Jaya,"Papua, Papua, Papua, Papua, Papua, Central Papua","Intan Jaya Regency, Intan Jaya Regency, Intan Jaya Regency, Intan Jaya Regency, Intan Jaya Regency",-3.5076,136.7478
Papua Tengah,Kabupaten Mimika,"Papua, Papua, Papua, Papua, Papua, Central Papua","Mimika Regency, Mimika Regency, Mimika Regency, Mimika Regency, Mimika Regency",-4.4553,137.1362
Papua Tengah,Kabupaten Nabire,"Papua, Papua, Papua, Papua, Papua, Central Papua","Nabire Regency, Nabire Regency, Nabire Regency, Nabire Regency, Nabire Regency",-3.5095,135.7521
Papua Tengah,Kabupaten Paniai,"Papua, Papua, Papua, Papua, Papua, Central Papua","Paniai Regency, Paniai Regency, Paniai Regency, Paniai Regency",-3.7876,136.3625
Papua Tengah,Kabupaten Puncak,"Papua, Papua, Papua, Papua, Papua, Central Papua","Kabupaten Puncak, Puncak Regency, Puncak Regency, Puncak Regency",-3.8649,137.6062
Papua Tengah,Kabupaten Puncak Jaya,"Papua, Papua, Papua, Papua, Papua, Central Papua","Puncak Jaya Regency, Puncak Jaya Regency, Puncak Jaya Regency, Puncak Jaya Regency, Puncak Jaya Regency",-3.4468,137.8427
